EDfile_name,index_events_code_start,index_events_code_end,failed/non_failed,update/non-update,id_target,id_update,bhvStat1,failed/non_failed,id_target,id_update,trial_mode,start_of_pre_cue,last_enter_to_target,cue_onset,go_signal,trial_jump,move_onset,in_periphery,end_of_hold,reward,end_of_trial
t5601ee.9.mat,153,154,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.9.mat,155,156,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.9.mat,157,158,1,2,5,NaN,377,2,5,NaN,343.3476,343.6194,350.4647,351.0119,351.7646,NaN,352.0964,352.3171,353.5321,353.2284,353.5348,352.0419
t5601ee.9.mat,159,160,1,2,2,NaN,378,2,2,NaN,354.7087,354.9741,355.0108,355.4916,356.1752,NaN,356.4426,356.8098,357.2278,356.9249,357.2312,356.4426
t5601ee.9.mat,161,162,1,1,4,7,379,1,4,7,358.4075,358.6926,358.7116,359.2384,359.9734,360.0373,360.1561,360.6588,360.0373,360.7731,361.0798,360.2034
t5601ee.9.mat,163,164,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.9.mat,165,166,1,2,6,NaN,380,2,6,NaN,365.1434,365.4142,368.5168,369.0801,369.7973,NaN,370.5307,370.9317,371.3498,371.0469,371.3534,370.4981
t5601ee.9.mat,167,168,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.9.mat,169,170,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,1,2,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,3,4,1,2,2,NaN,381,2,2,NaN,14.5938,14.8631,15.1313,15.7113,16.3625,NaN,16.5795,16.7465,17.1657,16.8618,17.1692,16.5213
t5601ee.10.mat,5,6,1,1,5,4,382,1,5,4,18.3443,18.6303,18.9112,19.4917,20.2751,20.4075,20.4236,20.8102,20.4075,20.9255,21.2326,20.5267
t5601ee.10.mat,7,8,1,2,3,NaN,383,2,3,NaN,22.4076,22.6739,22.9078,23.4713,24.2384,NaN,24.3896,24.6406,25.0592,24.7552,25.0627,24.4263
t5601ee.10.mat,9,10,1,2,1,NaN,384,2,1,NaN,26.2375,26.5217,27.1379,27.702,28.4031,NaN,28.7856,28.9204,29.772,29.4683,29.7753,28.713
t5601ee.10.mat,11,12,1,2,7,NaN,385,2,7,NaN,30.9499,31.2319,31.2612,31.7643,32.5816,NaN,32.8158,33.0832,33.5029,33.1985,33.5061,32.8433
t5601ee.10.mat,13,14,1,2,4,NaN,386,2,4,NaN,34.6815,34.9636,35.2644,35.7781,36.4948,NaN,36.8124,36.98,37.3983,37.0959,37.4012,36.7431
t5601ee.10.mat,15,16,1,1,6,2,387,1,6,2,38.5755,38.8448,39.131,39.6915,40.4425,40.4699,40.643,40.9774,40.4699,41.0924,41.4009,40.7735
t5601ee.10.mat,17,18,1,2,1,NaN,388,2,1,NaN,42.5767,42.86,43.0753,43.6211,44.3551,NaN,44.6397,44.9062,45.3264,45.0223,45.33,44.5851
t5601ee.10.mat,19,20,1,2,7,NaN,389,2,7,NaN,46.5051,46.7737,47.0546,47.6015,48.2354,NaN,48.5528,48.7879,49.2059,48.9018,49.2096,48.5565
t5601ee.10.mat,21,22,1,2,5,NaN,390,2,5,NaN,50.3828,50.6675,51.002,51.4989,52.2157,NaN,52.2346,52.7168,53.47,53.1658,53.4734,52.3639
t5601ee.10.mat,23,24,1,2,6,NaN,391,2,6,NaN,54.6493,54.9331,55.1649,55.6783,56.3622,NaN,56.7457,56.8637,57.365,57.0618,57.3687,56.6713
t5601ee.10.mat,25,26,1,1,3,3,392,1,3,3,58.5432,58.8175,59.195,59.7753,60.4924,60.5573,60.5732,60.9932,60.5573,61.109,61.4147,60.7683
t5601ee.10.mat,27,28,1,2,8,NaN,393,2,8,NaN,62.5894,62.8632,63.0585,63.6214,64.2887,NaN,64.3899,64.7408,65.1577,64.8558,65.1612,64.5014
t5601ee.10.mat,29,30,1,2,4,NaN,394,2,4,NaN,66.3353,66.6077,66.8564,67.4516,68.1193,NaN,68.4531,68.6211,69.0389,68.7355,69.0427,68.3966
t5601ee.10.mat,31,32,1,2,3,NaN,395,2,3,NaN,70.2183,70.49,70.7349,71.249,72.0508,NaN,72.0789,72.4178,72.8362,72.5327,72.8388,72.053
t5601ee.10.mat,33,34,1,2,2,NaN,396,2,2,NaN,74.0138,74.2964,74.5659,75.0786,75.7294,NaN,75.847,76.2141,76.6298,76.3295,76.6315,75.9696
t5601ee.10.mat,35,36,0,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,37,38,1,2,6,NaN,397,2,6,NaN,81.1369,81.4117,81.4332,81.959,82.6069,NaN,83.0744,83.176,83.5935,83.2904,83.597,83.007
t5601ee.10.mat,39,40,1,2,8,NaN,398,2,8,NaN,84.7716,85.0582,85.5899,86.1701,86.955,NaN,87.254,87.405,87.8235,87.5202,87.8269,87.2121
t5601ee.10.mat,41,42,1,2,1,NaN,399,2,1,NaN,89.0014,89.2843,90.1854,90.6827,91.333,NaN,91.6172,91.9345,92.3527,92.0499,92.3559,91.6057
t5601ee.10.mat,43,44,1,2,5,NaN,400,2,5,NaN,93.5305,93.8043,93.8439,94.3809,95.0134,NaN,95.2316,95.598,96.0175,95.7135,96.0209,95.1499
t5601ee.10.mat,45,46,1,1,7,4,401,1,7,4,97.1968,97.4653,97.5003,98.044,98.7277,98.8092,99.0616,99.2956,98.8092,99.4105,99.7173,99.08
t5601ee.10.mat,47,48,1,2,4,NaN,402,2,4,NaN,100.8915,101.1733,101.3934,101.9762,102.6579,NaN,102.9083,103.1425,103.5602,103.2575,103.5635,102.9192
t5601ee.10.mat,49,50,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,51,52,1,2,7,NaN,403,2,7,NaN,107.9156,108.1475,108.3928,108.984,109.6845,NaN,110.0195,110.2199,110.6383,110.3351,110.641,109.983
t5601ee.10.mat,53,54,1,2,3,NaN,404,2,3,NaN,111.8144,112.0919,112.1107,112.6146,113.2491,NaN,113.5332,113.7502,114.1685,113.8651,114.1717,113.5006
t5601ee.10.mat,55,56,1,1,2,4,405,1,2,4,115.3462,115.6284,116.2981,116.8612,117.595,117.7603,117.9465,118.2984,117.7603,118.4111,118.7174,117.9062
t5601ee.10.mat,57,58,1,2,1,NaN,406,2,1,NaN,119.891,120.1647,121.9604,122.5233,123.341,NaN,123.3717,123.576,124.0618,123.7577,124.065,123.3063
t5601ee.10.mat,59,60,1,2,6,NaN,407,2,6,NaN,125.2393,125.5225,125.5414,126.0703,126.8881,NaN,127.0551,127.3568,127.7703,127.4715,127.7735,127.0203
t5601ee.10.mat,61,62,1,2,4,NaN,408,2,4,NaN,128.9479,129.2225,129.7368,130.2664,131.0697,NaN,131.252,131.4859,131.9046,131.6009,131.908,131.2374
t5601ee.10.mat,63,64,1,2,3,NaN,409,2,3,NaN,133.0838,133.3625,133.8169,134.3976,135.1803,NaN,135.3487,135.5816,136.001,135.6973,136.0043,135.3476
t5601ee.10.mat,65,66,0,1,8,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,67,68,1,2,5,NaN,410,2,5,NaN,140.4095,140.6967,141.2282,141.8082,142.5245,NaN,142.6423,143.0598,143.4803,143.1758,143.4837,142.5602
t5601ee.10.mat,69,70,1,2,7,NaN,411,2,7,NaN,144.6591,144.9432,145.2405,145.8208,146.5053,NaN,146.8893,147.1226,147.7905,147.4878,147.7941,146.8598
t5601ee.10.mat,71,72,1,2,2,NaN,412,2,2,NaN,148.9691,149.244,149.8696,150.3835,151.0673,NaN,151.2019,151.2368,152.1042,151.8009,152.1075,151.0565
t5601ee.10.mat,73,74,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,75,76,1,1,6,8,413,1,6,8,156.142,156.4239,156.4433,157.0289,157.7115,157.844,158.0632,158.3803,157.844,158.4953,158.8019,158.0549
t5601ee.10.mat,77,78,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,79,80,1,2,4,NaN,414,2,4,NaN,163.0372,163.3216,164.2081,164.705,165.4891,NaN,165.4938,165.7572,166.176,165.8727,166.1794,165.413
t5601ee.10.mat,81,82,1,2,3,NaN,415,2,3,NaN,167.3539,167.6308,167.9391,168.4687,169.2359,NaN,169.3371,169.4712,170.1725,169.8691,170.1756,169.1417
t5601ee.10.mat,83,84,1,2,5,NaN,416,2,5,NaN,171.3495,171.6173,171.9354,172.5153,173.2991,NaN,173.634,173.8178,175.1526,174.8488,175.1563,173.5823
t5601ee.10.mat,85,86,1,1,1,6,417,1,1,6,176.3309,176.6164,176.7145,177.262,177.9459,178.0105,178.7792,178.9297,178.0105,179.2949,179.602,178.716
t5601ee.10.mat,87,88,1,2,8,NaN,418,2,8,NaN,180.777,181.0576,181.5775,182.1243,182.9249,NaN,183.0091,183.3105,183.728,183.4253,183.7312,183.0223
t5601ee.10.mat,89,90,1,2,1,NaN,419,2,1,NaN,184.9059,185.1743,185.1903,185.7385,186.4562,NaN,186.9561,187.0235,189.0907,188.7872,189.094,186.8505
t5601ee.10.mat,91,92,1,2,2,NaN,420,2,2,NaN,190.2686,190.5418,190.5772,191.0833,191.8501,NaN,192.0689,192.4378,192.8565,192.5523,192.8598,192.0033
t5601ee.10.mat,93,94,1,2,7,NaN,421,2,7,NaN,194.0336,194.3161,194.3353,194.8973,195.6313,NaN,195.9988,196.1661,196.5845,196.2811,196.588,195.9553
t5601ee.10.mat,95,96,1,1,3,1,422,1,3,1,197.7636,198.0482,198.0841,198.6603,199.3777,199.46,199.4922,199.8303,199.46,201.8596,202.1669,199.5063
t5601ee.10.mat,97,98,1,2,4,NaN,423,2,4,NaN,203.3428,203.6253,203.6587,204.19,204.8567,NaN,205.1241,205.291,205.7078,205.4064,205.71,205.068
t5601ee.10.mat,99,100,1,2,5,NaN,424,2,5,NaN,206.8822,207.1544,207.473,208.0365,208.7198,NaN,208.8049,209.1397,209.5567,209.2534,209.5601,208.7345
t5601ee.10.mat,101,102,1,2,3,NaN,425,2,3,NaN,210.7347,211.0013,211.4532,211.9661,212.7336,NaN,213.0341,213.1902,213.6042,213.3002,213.6079,212.9871
t5601ee.10.mat,103,104,1,2,1,NaN,426,2,1,NaN,214.7807,215.0515,215.0706,215.5639,216.2804,NaN,218.0801,218.1647,218.5827,218.2796,218.5861,216.4909
t5601ee.10.mat,105,106,1,1,5,1,427,1,5,1,219.7605,220.0408,220.0589,220.5921,221.2443,221.2913,221.4435,221.7339,221.2913,222.5594,222.866,221.3751
t5601ee.10.mat,107,108,1,2,2,NaN,428,2,2,NaN,224.0414,224.3272,224.9085,225.4398,226.2222,NaN,226.4902,226.691,227.1095,226.806,227.1129,226.4698
t5601ee.10.mat,109,110,1,2,6,NaN,429,2,6,NaN,228.2875,228.5686,228.588,229.1688,229.8863,NaN,229.9705,230.2393,231.0057,230.7024,231.0089,229.9158
t5601ee.10.mat,111,112,1,2,8,NaN,430,2,8,NaN,232.1833,232.4675,233.0016,233.5817,234.332,NaN,234.4005,234.7193,235.136,234.8323,235.1397,234.4367
t5601ee.10.mat,113,114,1,2,7,NaN,431,2,7,NaN,236.3138,236.5841,236.7487,237.3454,238.1131,NaN,238.2131,238.5993,239.0155,238.7124,239.0189,238.3424
t5601ee.10.mat,115,116,1,1,2,4,432,1,2,4,240.1928,240.4664,240.505,241.026,241.8432,241.9748,241.9748,242.1118,241.9748,242.7423,243.05,241.854
t5601ee.10.mat,117,118,1,2,4,NaN,433,2,4,NaN,244.2249,244.5101,244.7919,245.3059,246.023,NaN,246.3571,246.5071,246.9271,246.6228,246.9307,246.3029
t5601ee.10.mat,119,120,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,121,122,1,2,2,NaN,434,2,2,NaN,251.2802,251.5441,252.6696,253.2156,254.0323,NaN,254.0606,254.3187,254.7367,254.4331,254.7403,254.0326
t5601ee.10.mat,123,124,1,2,6,NaN,435,2,6,NaN,255.9149,256.1905,256.9988,257.5286,258.1792,NaN,258.5803,258.7484,259.2332,258.93,259.2368,258.5256
t5601ee.10.mat,125,126,1,1,7,8,436,1,7,8,260.4135,260.6952,260.9954,261.5585,262.276,262.4247,262.4247,262.9103,262.4247,263.0262,263.3333,262.5145
t5601ee.10.mat,127,128,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,129,130,1,2,7,NaN,437,2,7,NaN,267.8519,268.1337,269.6386,270.1859,270.9863,NaN,271.1863,271.4363,271.855,271.5525,271.8585,271.1849
t5601ee.10.mat,131,132,1,2,5,NaN,438,2,5,NaN,273.0313,273.2974,273.317,273.8995,274.5989,NaN,274.8167,275.1844,276.3691,276.0659,276.3725,274.8775
t5601ee.10.mat,133,134,1,2,3,NaN,439,2,3,NaN,277.547,277.804,278.3655,278.8615,279.5282,NaN,279.6462,280.0131,280.428,280.1288,280.4313,279.7545
t5601ee.10.mat,135,136,1,1,4,5,440,1,4,5,281.6052,281.8888,282.9936,283.5738,284.2076,284.29,284.5426,284.8601,284.29,285.7905,286.0969,284.5128
t5601ee.10.mat,137,138,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.10.mat,139,140,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,1,2,1,2,6,NaN,441,2,6,NaN,7.0768,7.3399,7.897,8.4275,9.2434,NaN,9.5444,9.7454,10.1643,9.8607,10.168,9.5055
t5601ee.11.mat,3,4,1,2,3,NaN,442,2,3,NaN,11.3416,11.6282,12.276,12.8403,13.5409,NaN,13.8074,13.9796,14.3961,14.0926,14.3987,13.7733
t5601ee.11.mat,5,6,1,2,7,NaN,443,2,7,NaN,15.5731,15.8589,15.9569,16.4869,17.1038,NaN,17.3886,17.6396,18.0524,17.7534,18.0555,17.3929
t5601ee.11.mat,7,8,1,1,4,8,444,1,4,8,19.2305,19.5109,19.9203,20.4831,21.3182,21.4161,21.4161,21.6523,21.4161,22.3167,22.6238,21.4321
t5601ee.11.mat,9,10,1,2,4,NaN,445,2,4,NaN,23.7977,24.0784,24.1505,24.6796,25.432,NaN,25.5643,25.7653,26.1839,25.8807,26.1874,25.5066
t5601ee.11.mat,11,12,1,2,5,NaN,446,2,5,NaN,27.3613,27.6212,27.8472,28.41,29.0612,NaN,29.4117,29.5619,29.9809,29.6775,29.9845,29.355
t5601ee.11.mat,13,14,1,2,8,NaN,447,2,8,NaN,31.1596,31.4327,31.6935,32.1904,32.8584,NaN,33.0751,33.3085,33.7233,33.4245,33.7268,33.0744
t5601ee.11.mat,15,16,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,17,18,1,1,6,8,448,1,6,8,37.7034,37.9903,38.5546,39.0512,39.685,39.8346,40.0699,40.3373,39.8346,40.4525,40.7598,40.1272
t5601ee.11.mat,19,20,1,2,2,NaN,449,2,2,NaN,41.9346,42.2177,42.3349,42.9161,43.6659,NaN,43.7828,44.0171,44.435,44.1321,44.4382,43.7461
t5601ee.11.mat,21,22,1,2,5,NaN,450,2,5,NaN,45.6126,45.8983,46.0486,46.5783,47.2291,NaN,47.5469,47.7484,48.1662,47.8625,48.1698,47.5303
t5601ee.11.mat,23,24,1,2,7,NaN,451,2,7,NaN,49.3439,49.6255,49.9287,50.4919,51.1757,NaN,51.477,51.7108,52.1301,51.8257,52.1334,51.4979
t5601ee.11.mat,25,26,1,2,6,NaN,452,2,6,NaN,53.3064,53.5885,53.9274,54.4895,55.2388,NaN,55.5572,55.6912,56.1099,55.8063,56.1131,55.5195
t5601ee.11.mat,27,28,1,1,7,2,453,1,7,2,57.2881,57.5671,57.8766,58.4686,59.1531,59.2683,59.5037,59.8543,59.2683,59.9694,60.2763,59.4516
t5601ee.11.mat,29,30,1,2,8,NaN,454,2,8,NaN,61.4515,61.7114,62.0189,62.5156,63.1998,NaN,63.2521,63.5505,64.0372,63.7327,64.0408,63.3146
t5601ee.11.mat,31,32,1,2,1,NaN,455,2,1,NaN,65.2164,65.5031,65.6157,66.1138,66.9466,NaN,67.3811,67.483,68.8823,68.579,68.8856,67.3268
t5601ee.11.mat,33,34,1,2,4,NaN,456,2,4,NaN,70.061,70.3296,70.4619,71.0084,71.7921,NaN,72.0432,72.2436,72.6621,72.3589,72.6657,72.0504
t5601ee.11.mat,35,36,1,2,3,NaN,457,2,3,NaN,73.841,74.1217,74.4091,74.9054,75.6895,NaN,75.9068,76.1413,76.5616,76.257,76.5644,75.9384
t5601ee.11.mat,37,38,0,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,39,40,1,2,5,NaN,458,2,5,NaN,81.4965,81.7659,82.1192,82.6161,83.3827,NaN,83.4333,83.7852,84.2046,83.9,84.2077,83.5601
t5601ee.11.mat,41,42,1,2,2,NaN,459,2,2,NaN,85.3813,85.6607,85.6795,86.1959,86.8809,NaN,86.9807,87.2824,87.7008,87.3974,87.7046,86.9819
t5601ee.11.mat,43,44,1,2,8,NaN,460,2,8,NaN,88.8806,89.1608,89.1797,89.7438,90.5276,NaN,90.6103,90.9631,91.3844,91.0805,91.3879,90.6438
t5601ee.11.mat,45,46,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,47,48,1,1,1,6,461,1,1,6,95.2266,95.4902,96.0077,96.5203,97.2549,97.3034,98.2385,98.507,97.3034,98.6206,98.9275,98.2385
t5601ee.11.mat,49,50,1,2,6,NaN,462,2,6,NaN,100.1009,100.3856,100.8209,101.3832,102.1676,NaN,102.1872,102.5212,102.9375,102.6338,102.9409,102.1862
t5601ee.11.mat,51,52,1,2,3,NaN,463,2,3,NaN,104.1161,104.4016,104.717,105.2634,106.0475,NaN,106.632,107.3146,107.738,107.4342,107.7415,107.0674
t5601ee.11.mat,53,54,1,2,4,NaN,464,2,4,NaN,108.9173,109.1938,109.613,110.1095,110.7441,NaN,111.0289,111.2957,111.7141,111.4107,111.7178,111.0865
t5601ee.11.mat,55,56,1,2,7,NaN,465,2,7,NaN,112.8913,113.1634,114.1922,114.6888,115.5234,NaN,115.6075,115.9078,116.3276,116.0227,116.3311,115.6098
t5601ee.11.mat,57,58,1,1,8,6,466,1,8,6,117.5063,117.7628,117.7821,118.3203,119.0198,119.1856,119.1856,119.4887,119.1856,119.8706,120.1773,119.2163
t5601ee.11.mat,59,60,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,61,62,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,63,64,1,2,7,NaN,467,2,7,NaN,127.9831,128.267,129.2313,129.7768,130.4277,NaN,130.8119,131.0628,131.6659,131.3618,131.6686,130.8008
t5601ee.11.mat,65,66,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,67,68,1,1,2,4,468,1,2,4,135.8244,136.1115,137.157,137.7199,138.4538,138.5363,138.9048,139.1453,138.5363,139.2554,139.5617,138.8769
t5601ee.11.mat,69,70,1,2,5,NaN,469,2,5,NaN,140.7354,141.0194,141.5368,142.1168,142.9009,NaN,143.0681,143.4515,143.8711,143.5674,143.8746,143.1988
t5601ee.11.mat,71,72,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,73,74,1,2,6,NaN,470,2,6,NaN,148.0432,148.327,148.8976,149.4606,150.1946,NaN,150.2789,150.6965,151.1153,150.8113,151.1188,150.3876
t5601ee.11.mat,75,76,1,2,2,NaN,471,2,2,NaN,152.293,152.5734,153.2269,153.8071,154.4582,NaN,154.5921,154.9269,155.3444,155.0417,155.3477,154.6641
t5601ee.11.mat,77,78,1,1,5,3,472,1,5,3,156.5237,156.7913,156.8298,157.3547,158.1562,158.2365,158.589,158.8221,158.2365,158.9378,159.2445,158.5727
t5601ee.11.mat,79,80,1,2,7,NaN,473,2,7,NaN,160.421,160.6954,160.9206,161.4179,162.1679,NaN,162.3356,162.6694,163.0874,162.7847,163.0911,162.3889
t5601ee.11.mat,81,82,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,83,84,1,2,4,NaN,474,2,4,NaN,167.4775,167.7575,168.2643,168.8447,169.5788,NaN,169.8464,170.0474,170.4646,170.1615,170.4679,169.8147
t5601ee.11.mat,85,86,1,2,3,NaN,475,2,3,NaN,171.6425,171.9267,172.0452,172.5598,173.3926,NaN,173.5929,173.811,174.2288,173.9254,174.232,173.5968
t5601ee.11.mat,87,88,1,1,6,7,476,1,6,7,175.4059,175.6834,177.4243,177.9203,178.7232,178.8695,178.9552,179.4393,178.8695,180.2536,180.5606,178.9313
t5601ee.11.mat,89,90,1,2,6,NaN,477,2,6,NaN,181.7372,182.0224,182.6865,183.2661,183.9495,NaN,184.2525,184.4856,184.9045,184.6001,184.9082,184.2671
t5601ee.11.mat,91,92,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,93,94,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,95,96,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,97,98,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,99,100,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,101,102,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,103,104,1,2,8,NaN,478,2,8,NaN,228.8978,229.1955,229.6011,230.1938,230.9283,NaN,231.0628,231.2805,231.6962,231.3953,231.6985,230.9748
t5601ee.11.mat,105,106,1,2,7,NaN,479,2,7,NaN,232.869,233.1523,233.1758,233.6754,234.4417,NaN,234.7264,235.044,235.4622,235.159,235.4657,234.6714
t5601ee.11.mat,107,108,1,2,6,NaN,480,2,6,NaN,236.6381,236.9222,237.1587,237.7214,238.3884,NaN,238.5898,238.8404,239.2594,238.9556,239.2628,238.5774
t5601ee.11.mat,109,110,1,1,8,7,481,1,8,7,240.4377,240.7072,243.5696,244.1493,244.9348,245.0153,245.1013,245.3865,245.0153,245.7339,246.0413,245.0283
t5601ee.11.mat,111,112,1,2,2,NaN,482,2,2,NaN,247.2156,247.4944,247.6661,248.2464,249.063,NaN,249.1475,249.5325,249.9494,249.6466,249.9527,249.1424
t5601ee.11.mat,113,114,1,2,4,NaN,483,2,4,NaN,251.1268,251.4118,251.6464,252.1932,252.9762,NaN,253.311,253.4611,253.8838,253.58,253.8865,253.2592
t5601ee.11.mat,115,116,1,2,1,NaN,484,2,1,NaN,255.0614,255.337,255.4598,255.9731,256.6571,NaN,256.7248,256.7578,257.3798,257.057,257.3825,256.6231
t5601ee.11.mat,117,118,1,2,3,NaN,485,2,3,NaN,258.5573,258.823,258.8416,259.387,260.2042,NaN,260.3717,260.5567,260.9785,260.6742,260.9821,260.331
t5601ee.11.mat,119,120,1,1,3,6,486,1,3,6,262.1577,262.4265,262.7035,263.251,263.9175,264.0502,264.1183,264.6355,264.0502,264.7505,265.0566,264.209
t5601ee.11.mat,121,122,1,2,2,NaN,487,2,2,NaN,266.2318,266.5096,266.8165,267.364,267.9974,NaN,268.2315,268.5659,268.984,268.6812,268.9874,268.249
t5601ee.11.mat,123,124,1,2,4,NaN,488,2,4,NaN,270.162,270.4425,270.6641,271.177,271.8952,NaN,272.262,272.4295,272.8484,272.5447,272.8516,272.198
t5601ee.11.mat,125,126,1,2,6,NaN,489,2,6,NaN,274.0273,274.3085,274.5774,275.1407,275.9416,NaN,276.0755,276.3266,276.7425,276.4449,276.7456,276.0657
t5601ee.11.mat,127,128,1,2,8,NaN,490,2,8,NaN,277.9178,278.2017,278.6901,279.237,280.0707,NaN,280.0976,280.3226,280.7447,280.438,280.7481,280.069
t5601ee.11.mat,129,130,1,1,1,5,491,1,1,5,281.9233,282.2031,282.2391,282.7341,283.3523,283.5168,283.8691,283.9035,283.5168,284.3019,284.6092,283.7241
t5601ee.11.mat,131,132,1,2,1,NaN,492,2,1,NaN,285.7839,286.0607,286.0798,286.5976,287.3658,NaN,287.3855,287.5501,287.9686,287.6649,287.9721,287.3386
t5601ee.11.mat,133,134,1,2,3,NaN,493,2,3,NaN,289.1474,289.417,289.437,289.9625,290.6802,NaN,291.1134,291.2642,291.6818,291.3792,291.6831,291.0805
t5601ee.11.mat,135,136,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,137,138,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.11.mat,139,140,1,1,7,8,494,1,7,8,307.5144,307.7919,308.5001,309.0457,309.6634,309.7114,310.0145,310.2173,309.7114,310.4631,310.7698,309.9717
t5601ee.11.mat,141,142,1,2,4,NaN,495,2,4,NaN,311.9443,312.2311,313.1455,313.6759,314.3932,NaN,314.6773,314.8455,315.2626,314.9595,315.266,314.6589
t5601ee.11.mat,143,144,1,2,8,NaN,496,2,8,NaN,316.4422,316.7205,318.2408,318.822,319.5555,NaN,319.6893,319.9072,320.325,320.0219,320.3283,319.648
